descriptive_rank,overfit_config_id,overfit_config_name,overfit_stage,stage1_screen_group,stage1_regularization_factor,stage1_regularization_value,cnn_epochs,cnn_lr,cnn_weight_decay,cnn_dropout,cnn_label_smoothing,max_windows_fraction,n_runs,seeds,window_balanced_accuracy_n_repeats,window_balanced_accuracy_mean,window_balanced_accuracy_sample_sd,window_balanced_accuracy_repeat_t_ci95_low,window_balanced_accuracy_repeat_t_ci95_high,window_balanced_accuracy_repeat_t_ci95_method,window_macro_f1_n_repeats,window_macro_f1_mean,window_macro_f1_sample_sd,window_macro_f1_repeat_t_ci95_low,window_macro_f1_repeat_t_ci95_high,window_macro_f1_repeat_t_ci95_method,file_balanced_accuracy_n_repeats,file_balanced_accuracy_mean,file_balanced_accuracy_sample_sd,file_balanced_accuracy_repeat_t_ci95_low,file_balanced_accuracy_repeat_t_ci95_high,file_balanced_accuracy_repeat_t_ci95_method,file_macro_f1_n_repeats,file_macro_f1_mean,file_macro_f1_sample_sd,file_macro_f1_repeat_t_ci95_low,file_macro_f1_repeat_t_ci95_high,file_macro_f1_repeat_t_ci95_method,subject_balanced_accuracy_n_repeats,subject_balanced_accuracy_mean,subject_balanced_accuracy_sample_sd,subject_balanced_accuracy_repeat_t_ci95_low,subject_balanced_accuracy_repeat_t_ci95_high,subject_balanced_accuracy_repeat_t_ci95_method,subject_macro_f1_n_repeats,subject_macro_f1_mean,subject_macro_f1_sample_sd,subject_macro_f1_repeat_t_ci95_low,subject_macro_f1_repeat_t_ci95_high,subject_macro_f1_repeat_t_ci95_method,duration_sec_n_repeats,duration_sec_mean,duration_sec_sample_sd,duration_sec_repeat_t_ci95_low,duration_sec_repeat_t_ci95_high,duration_sec_repeat_t_ci95_method,source_study,formal_v2_selection_eligible
119,s1_044,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep8,stage1,main_effect,weight_decay,0.002,8,0.001,0.002,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5228336669247957,0.01735568701294594,0.5012837351967281,0.5443835986528633,two_sided_student_t_0.95,5,0.5284608746667916,0.02266727179068744,0.5003157393467952,0.556606009986788,two_sided_student_t_0.95,5,0.5424074074074074,0.03488787644988503,0.4990883872458042,0.5857264275690107,two_sided_student_t_0.95,5,0.5444831355239799,0.043137948569633516,0.4909202978287003,0.5980459732192595,two_sided_student_t_0.95,5,0.5555555555555556,0.03386282138501806,0.513509309364174,0.5976018017469371,two_sided_student_t_0.95,5,0.5605377436935032,0.043509987514523195,0.5065129586344244,0.614562528752582,two_sided_student_t_0.95,5,104.68431659974158,0.33074042588959657,104.27364812016388,105.09498507931927,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
120,s1_114,main_effect_weight_decay-1em05_lr0.001_wd1e-05_do0.2_ls0.1_mw90_ep12,stage1,main_effect,weight_decay,1e-05,12,0.001,1e-05,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5480732209068634,0.037798890957203325,0.5011396988332741,0.5950067429804526,two_sided_student_t_0.95,5,0.5459103968546904,0.0414111997895962,0.49449160095352546,0.5973291927558554,two_sided_student_t_0.95,5,0.5722222222222222,0.06728430456357237,0.488677723601457,0.6557667208429874,two_sided_student_t_0.95,5,0.5659198091616751,0.07243834776237898,0.4759757206557647,0.6558638976675855,two_sided_student_t_0.95,5,0.5555555555555555,0.09276604124774941,0.4403713018823394,0.6707398092287715,two_sided_student_t_0.95,5,0.5447379796982704,0.09953570731285248,0.42114807539215415,0.6683278840043867,two_sided_student_t_0.95,5,160.84177914503962,1.075999750595478,159.505748992649,162.17780929743026,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
121,s1_029,strong_combo_combined_regularization-wd0p002_do0p4_ls0p15_mw0p9_lr0.001_wd0.002_do0.4_ls0.15_mw90_ep5,stage1,strong_combo,combined_regularization,wd0.002_do0.4_ls0.15_mw0.9,5,0.001,0.002,0.4,0.15,0.9,5,"42,10042,20042,30042,40042",5,0.5218932144556014,0.046301275118727975,0.4644025880697491,0.5793838408414538,two_sided_student_t_0.95,5,0.52741337273543,0.049358549828043406,0.4661266384104018,0.5887001070604582,two_sided_student_t_0.95,5,0.5464814814814815,0.05897065136920309,0.47325974672571636,0.6197032162372466,two_sided_student_t_0.95,5,0.552579316690174,0.06363078274603089,0.4735712645769021,0.6315873688034459,two_sided_student_t_0.95,5,0.5546296296296297,0.07001310380975441,0.4676968792265547,0.6415623800327047,two_sided_student_t_0.95,5,0.5599769550175926,0.07927275509011289,0.461546828983775,0.6584070810514101,two_sided_student_t_0.95,5,65.88836901597679,0.3292210317071645,65.4795871134545,66.29715091849909,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
122,s1_042,main_effect_weight_decay-0p0001_lr0.001_wd0.0001_do0.2_ls0.1_mw90_ep8,stage1,main_effect,weight_decay,0.0001,8,0.001,0.0001,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5211524846722569,0.018817894271915422,0.4977869828328147,0.5445179865116992,two_sided_student_t_0.95,5,0.5250942919782378,0.015247356821342711,0.5061621979454098,0.5440263860110657,two_sided_student_t_0.95,5,0.5374074074074074,0.022911755927269777,0.5089587049368848,0.5658561098779301,two_sided_student_t_0.95,5,0.5392538886258013,0.02380687490516491,0.5096937491463173,0.5688140281052853,two_sided_student_t_0.95,5,0.5546296296296297,0.028800612990732936,0.5188689453528369,0.5903903139064225,two_sided_student_t_0.95,5,0.5556177069118245,0.03821750095261139,0.5081644118776488,0.6030710019460003,two_sided_student_t_0.95,5,104.14480358064175,0.4549785124283653,103.57987314180315,104.70973401948035,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
123,s1_053,main_effect_dropout-0p6_lr0.001_wd0.0005_do0.6_ls0.1_mw90_ep8,stage1,main_effect,dropout,0.6,8,0.001,0.0005,0.6,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5381532345103998,0.0250180413765688,0.5070892332275421,0.5692172357932574,two_sided_student_t_0.95,5,0.5421627958541663,0.01996800973169653,0.5173692370545362,0.5669563546537963,two_sided_student_t_0.95,5,0.5694444444444444,0.05385117045776052,0.5025793848259089,0.6363095040629799,two_sided_student_t_0.95,5,0.5712745368361412,0.04526833150944318,0.5150664793421124,0.62748259433017,two_sided_student_t_0.95,5,0.5546296296296296,0.05850577099786713,0.4819851200944239,0.6272741391648352,two_sided_student_t_0.95,5,0.5521571020657932,0.046650807689410864,0.49423247367072426,0.6100817304608621,two_sided_student_t_0.95,5,103.81104790512472,0.21708551635763126,103.54150063493198,104.08059517531747,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
124,s1_115,main_effect_weight_decay-5em05_lr0.001_wd5e-05_do0.2_ls0.1_mw90_ep12,stage1,main_effect,weight_decay,5e-05,12,0.001,5e-05,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5333353943792426,0.03044516852988031,0.49553272469644394,0.5711380640620413,two_sided_student_t_0.95,5,0.5284932223409111,0.02273770929381199,0.5002606273091615,0.5567258173726607,two_sided_student_t_0.95,5,0.5605555555555556,0.03430052569713962,0.5179658276779542,0.603145283433157,two_sided_student_t_0.95,5,0.5540642519191838,0.02632185202994346,0.5213813558875563,0.5867471479508114,two_sided_student_t_0.95,5,0.5546296296296296,0.041330952075306786,0.5033104744262359,0.6059487848330233,two_sided_student_t_0.95,5,0.5442779021231033,0.0295298557625216,0.5076117433506302,0.5809440608955765,two_sided_student_t_0.95,5,160.83709491919726,0.8322374667178594,159.80373561881737,161.87045421957714,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
125,s1_016,main_effect_dropout-0p6_lr0.001_wd0.0005_do0.6_ls0.1_mw90_ep5,stage1,main_effect,dropout,0.6,5,0.001,0.0005,0.6,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5250612875321823,0.03818803724230091,0.4776445765263526,0.572477998538012,two_sided_student_t_0.95,5,0.5286134431726585,0.043166813656820374,0.4750147647378139,0.582212121607503,two_sided_student_t_0.95,5,0.5616666666666668,0.040363361607025236,0.5115489337127435,0.6117843996205901,two_sided_student_t_0.95,5,0.5657137765388772,0.047345827143911334,0.5069261675091039,0.6245013855686505,two_sided_student_t_0.95,5,0.5527777777777778,0.07071370920415751,0.46497511087952514,0.6405804446760305,two_sided_student_t_0.95,5,0.553020111868409,0.07982826662138653,0.45390022716562195,0.6521399965711961,two_sided_student_t_0.95,5,65.44042767696082,0.10295875518380891,65.31258749734921,65.56826785657243,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
126,s1_027,main_effect_max_windows_fraction-0p3_lr0.001_wd0.0005_do0.2_ls0.1_mw30_ep5,stage1,main_effect,max_windows_fraction,0.3,5,0.001,0.0005,0.2,0.1,0.3,5,"42,10042,20042,30042,40042",5,0.508598027462472,0.02791621952723916,0.4739354627095461,0.5432605922153978,two_sided_student_t_0.95,5,0.506059443658697,0.023727071193231405,0.4765983935752439,0.5355204937421502,two_sided_student_t_0.95,5,0.524074074074074,0.033055685236803405,0.4830300197795795,0.5651181283685686,two_sided_student_t_0.95,5,0.5219851785235881,0.021383949004843653,0.49543349890484845,0.5485368581423277,two_sided_student_t_0.95,5,0.5527777777777778,0.04671110465047941,0.49477828081694897,0.6107772747386067,two_sided_student_t_0.95,5,0.5489128751781636,0.048605789014087485,0.488560816855083,0.6092649335012441,two_sided_student_t_0.95,5,24.11333169750869,3.9577716967756102,19.199109068512584,29.0275543265048,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
127,s1_073,strong_combo_combined_regularization-wd0p005_do0p5_ls0p2_mw0p9_lr0.0005_wd0.005_do0.5_ls0.2_mw90_ep8,stage1,strong_combo,combined_regularization,wd0.005_do0.5_ls0.2_mw0.9,8,0.0005,0.005,0.5,0.2,0.9,5,"42,10042,20042,30042,40042",5,0.531201122916622,0.027433877848589538,0.4971374644609086,0.5652647813723355,two_sided_student_t_0.95,5,0.5315067790510883,0.022083488984982552,0.5040865058237061,0.5589270522784706,two_sided_student_t_0.95,5,0.5655555555555556,0.044398124010343744,0.5104280033841255,0.6206831077269857,two_sided_student_t_0.95,5,0.5631189888535248,0.03765247502003378,0.5163672661778823,0.6098707115291674,two_sided_student_t_0.95,5,0.5527777777777778,0.06469897054917845,0.47244339532601715,0.6331121602295384,two_sided_student_t_0.95,5,0.548250806820197,0.053888559128185555,0.4813393230356541,0.6151622906047399,two_sided_student_t_0.95,5,114.90892259310931,0.3103011385057554,114.52363284082507,115.29421234539355,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
128,s1_155,main_effect_weight_decay-0p002_lr0.001_wd0.002_do0.2_ls0.1_mw90_ep15,stage1,main_effect,weight_decay,0.002,15,0.001,0.002,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5435740285545012,0.02920102198364663,0.5073161708466505,0.5798318862623519,two_sided_student_t_0.95,5,0.5453923735562495,0.028114143842309945,0.5104840533069311,0.5803006938055678,two_sided_student_t_0.95,5,0.5625925925925925,0.05539173377044648,0.49381467097174137,0.6313705142134437,two_sided_student_t_0.95,5,0.5656398984843723,0.05444881692428778,0.49803276276469627,0.6332470342040484,two_sided_student_t_0.95,5,0.5527777777777777,0.03348089765141583,0.5112057525364696,0.5943498030190858,two_sided_student_t_0.95,5,0.5527901178055977,0.030733254509155154,0.5146297421339462,0.5909504934772493,two_sided_student_t_0.95,5,212.93441364299505,0.9709742060274767,211.72878992818625,214.14003735780386,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
129,s1_009,main_effect_weight_decay-0p01_lr0.001_wd0.01_do0.2_ls0.1_mw90_ep5,stage1,main_effect,weight_decay,0.01,5,0.001,0.01,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5367968536406849,0.04030328104848698,0.4867537205532904,0.5868399867280792,two_sided_student_t_0.95,5,0.5431224560922516,0.04396308611161186,0.48853507481753117,0.597709837366972,two_sided_student_t_0.95,5,0.5637037037037037,0.05946290240720358,0.48987075855597495,0.6375366488514325,two_sided_student_t_0.95,5,0.5715927373915333,0.06394856553176848,0.49219010583396205,0.6509953689491045,two_sided_student_t_0.95,5,0.5518518518518518,0.0821286379329664,0.44987567890897523,0.6538280247947283,two_sided_student_t_0.95,5,0.5585072441394281,0.08373254593548114,0.45453955637339805,0.6624749319054581,two_sided_student_t_0.95,5,65.47926346417516,0.2650110579885544,65.15020877434489,65.80831815400543,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
130,s1_070,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_ep8,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,8,0.001,0.01,0.6,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.5415527483497132,0.007884461147643806,0.5317628967974476,0.5513425999019789,two_sided_student_t_0.95,5,0.5386646210559699,0.012133225486797527,0.523599231786925,0.5537300103250148,two_sided_student_t_0.95,5,0.5631481481481482,0.018741710559008265,0.5398772408822722,0.5864190554140242,two_sided_student_t_0.95,5,0.5573831104174907,0.01720861988605678,0.5360157866462005,0.5787504341887808,two_sided_student_t_0.95,5,0.5518518518518518,0.02585970378475727,0.519742788658105,0.5839609150455987,two_sided_student_t_0.95,5,0.5480198002891502,0.037033648928650735,0.5020364516923271,0.5940031488859733,two_sided_student_t_0.95,5,115.49366903472692,0.5391494743556006,114.82422654276908,116.16311152668476,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
131,s1_024,main_effect_max_windows_fraction-1p0_lr0.001_wd0.0005_do0.2_ls0.1_mw100_ep5,stage1,main_effect,max_windows_fraction,1.0,5,0.001,0.0005,0.2,0.1,1.0,5,"42,10042,20042,30042,40042",5,0.5335999197221232,0.04226317514818952,0.4811232566908361,0.5860765827534102,two_sided_student_t_0.95,5,0.5319193334717078,0.05205618733047725,0.4672830397797032,0.5965556271637125,two_sided_student_t_0.95,5,0.5522222222222222,0.06098331193617711,0.476501439299841,0.6279430051446033,two_sided_student_t_0.95,5,0.5507073611682346,0.07101173297323428,0.46253464888531026,0.6388800734511589,two_sided_student_t_0.95,5,0.5518518518518518,0.0940510142341041,0.4350720934828148,0.6686316102208889,two_sided_student_t_0.95,5,0.5469683305830836,0.11071765457483607,0.4094942049319491,0.6844424562342181,two_sided_student_t_0.95,5,75.1061987919733,5.520940982019804,68.25104513839156,81.96135244555504,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
132,s1_005,main_effect_weight_decay-0p0001_lr0.001_wd0.0001_do0.2_ls0.1_mw90_ep5,stage1,main_effect,weight_decay,0.0001,5,0.001,0.0001,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5323271298844364,0.033136949158144614,0.49118217310445966,0.5734720866644132,two_sided_student_t_0.95,5,0.537525736932466,0.03724018466641601,0.49128594034571726,0.5837655335192147,two_sided_student_t_0.95,5,0.5501851851851852,0.04756322050839614,0.49112764664128267,0.6092427237290877,two_sided_student_t_0.95,5,0.5578519701554957,0.04851679357887308,0.4976104142603253,0.618093526050666,two_sided_student_t_0.95,5,0.5509259259259259,0.06481481481481483,0.47044770382012624,0.6314041480317256,two_sided_student_t_0.95,5,0.5574732066555007,0.06268725419509241,0.4796366999752064,0.635309713335795,two_sided_student_t_0.95,5,65.48601352758706,0.6137183635556412,64.72398153052349,66.24804552465064,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
133,s1_107,strong_combo_combined_regularization-wd0p01_do0p6_ls0p3_mw0p9_lr0.001_wd0.01_do0.6_ls0.3_mw90_ep10,stage1,strong_combo,combined_regularization,wd0.01_do0.6_ls0.3_mw0.9,10,0.001,0.01,0.6,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.5489524577446939,0.028173969168637004,0.5139698545414945,0.5839350609478934,two_sided_student_t_0.95,5,0.55244744588326,0.02545332130669504,0.5208429731820239,0.5840519185844961,two_sided_student_t_0.95,5,0.5766666666666665,0.031741842757134514,0.5372539632784876,0.6160793700548455,two_sided_student_t_0.95,5,0.580158213851705,0.02804086174542734,0.5453408853437987,0.6149755423596113,two_sided_student_t_0.95,5,0.5509259259259258,0.028350575726657144,0.5157240367177861,0.5861278151340655,two_sided_student_t_0.95,5,0.5524354062785435,0.03484343296725158,0.5091715699892809,0.595699242567806,two_sided_student_t_0.95,5,134.1821890072897,0.7005543005483553,133.312335953512,135.05204206106743,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
134,s1_038,main_effect_baseline-base_lr0.001_wd0.0005_do0.2_ls0.1_mw90_ep8,stage1,main_effect,baseline,base,8,0.001,0.0005,0.2,0.1,0.9,5,"42,10042,20042,30042,40042",5,0.5193663066182391,0.006885225797018223,0.5108171696265777,0.5279154436099005,two_sided_student_t_0.95,5,0.5225826930837831,0.00721246091511631,0.5136272400270314,0.5315381461405349,two_sided_student_t_0.95,5,0.5264814814814816,0.02499657040947701,0.4954441399254684,0.5575188230374948,two_sided_student_t_0.95,5,0.5286065463025448,0.023295770946114316,0.4996810262083533,0.5575320663967362,two_sided_student_t_0.95,5,0.55,0.040013500808022046,0.5003166766045818,0.5996833233954183,two_sided_student_t_0.95,5,0.5533866771036421,0.04053767037541942,0.5030525112274324,0.6037208429798517,two_sided_student_t_0.95,5,104.42050868030637,0.6024193806909552,103.6725062234822,105.16851113713054,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
135,s1_097,main_effect_label_smoothing-0p3_lr0.001_wd0.0005_do0.2_ls0.3_mw90_ep10,stage1,main_effect,label_smoothing,0.3,10,0.001,0.0005,0.2,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.5321406604791117,0.016918456815938513,0.5111336217455957,0.5531476992126276,two_sided_student_t_0.95,5,0.5328893334761519,0.01535619951043797,0.5138220933948068,0.5519565735574969,two_sided_student_t_0.95,5,0.5594444444444444,0.03577957974144782,0.5150182284086279,0.603870660480261,two_sided_student_t_0.95,5,0.5558486759625599,0.032949487266376705,0.5149364838646265,0.5967608680604933,two_sided_student_t_0.95,5,0.55,0.05540101963574661,0.4812105484545135,0.6187894515454866,two_sided_student_t_0.95,5,0.5423679739792272,0.05450494128119353,0.4746911506661589,0.6100447972922954,two_sided_student_t_0.95,5,134.3577719831839,0.9722417171200566,133.15057444548412,135.5649695208837,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
136,s1_100,main_effect_max_windows_fraction-0p5_lr0.001_wd0.0005_do0.2_ls0.1_mw50_ep10,stage1,main_effect,max_windows_fraction,0.5,10,0.001,0.0005,0.2,0.1,0.5,5,"42,10042,20042,30042,40042",5,0.5318685631319806,0.022974316539385555,0.5033421814016882,0.560394944862273,two_sided_student_t_0.95,5,0.5402786983290451,0.022220330877067235,0.5126885134508151,0.567868883207275,two_sided_student_t_0.95,5,0.55,0.04553541409606221,0.4934603156736193,0.6065396843263808,two_sided_student_t_0.95,5,0.5617897102904348,0.04459664618158256,0.5064156602861323,0.6171637602947373,two_sided_student_t_0.95,5,0.5499999999999999,0.0810780204782031,0.4493283409265874,0.6506716590734125,two_sided_student_t_0.95,5,0.5637587684646508,0.08319012614722439,0.4604645838216125,0.6670529531076891,two_sided_student_t_0.95,5,74.02527349386364,0.31429690697231727,73.63502233972932,74.41552464799796,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
137,s1_136,main_effect_max_windows_fraction-0p7_lr0.001_wd0.0005_do0.2_ls0.1_mw70_ep12,stage1,main_effect,max_windows_fraction,0.7,12,0.001,0.0005,0.2,0.1,0.7,5,"42,10042,20042,30042,40042",5,0.5331456632742413,0.02019893437893518,0.5080653736538371,0.5582259528946455,two_sided_student_t_0.95,5,0.5404944086241873,0.017840600302320632,0.5183423775224525,0.5626464397259221,two_sided_student_t_0.95,5,0.5472222222222223,0.03595645896101405,0.5025763816274399,0.5918680628170047,two_sided_student_t_0.95,5,0.5525631741827051,0.03382941067688594,0.5105584128647657,0.5945679355006445,two_sided_student_t_0.95,5,0.548148148148148,0.06502940666451251,0.4674034750682708,0.6288928212280254,two_sided_student_t_0.95,5,0.5540786695244899,0.067319846882234,0.4704900392862299,0.6376672997627499,two_sided_student_t_0.95,5,129.6141655245796,0.49110810539748706,129.00437427088147,130.2239567782777,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
138,s1_093,main_effect_label_smoothing-0p03_lr0.001_wd0.0005_do0.2_ls0.03_mw90_ep10,stage1,main_effect,label_smoothing,0.03,10,0.001,0.0005,0.2,0.03,0.9,5,"42,10042,20042,30042,40042",5,0.5343682967496128,0.01796572864715867,0.5120608982869379,0.5566756952122878,two_sided_student_t_0.95,5,0.5411732896251243,0.012110492492972556,0.5261361270960834,0.5562104521541653,two_sided_student_t_0.95,5,0.547037037037037,0.0496187453515366,0.4854272272979935,0.6086468467760805,two_sided_student_t_0.95,5,0.5546108564923641,0.04455450672041655,0.49928912953989507,0.609932583444833,two_sided_student_t_0.95,5,0.5462962962962963,0.023606571822188813,0.516984865943673,0.5756077266489196,two_sided_student_t_0.95,5,0.5526162150555838,0.013605021309661429,0.5357233499005821,0.5695090802105854,two_sided_student_t_0.95,5,139.5770160585642,1.958937454334757,137.1446739467838,142.0093581703446,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
139,s1_060,main_effect_label_smoothing-0p3_lr0.001_wd0.0005_do0.2_ls0.3_mw90_ep8,stage1,main_effect,label_smoothing,0.3,8,0.001,0.0005,0.2,0.3,0.9,5,"42,10042,20042,30042,40042",5,0.5318408617596043,0.02794754743175205,0.4971393982755057,0.566542325243703,two_sided_student_t_0.95,5,0.5370473974912089,0.028700802344092457,0.501410644500987,0.5726841504814307,two_sided_student_t_0.95,5,0.5503703703703704,0.04540625942600568,0.4939910527479987,0.6067496879927421,two_sided_student_t_0.95,5,0.555543506296859,0.04558966801830817,0.4989364568284641,0.6121505557652539,two_sided_student_t_0.95,5,0.5462962962962963,0.04996998413176596,0.484250366009069,0.6083422265835235,two_sided_student_t_0.95,5,0.5518609742747673,0.05130023501179471,0.4881633193612295,0.6155586291883052,two_sided_student_t_0.95,5,103.39687392823399,1.4086575015059484,101.64779462281439,105.14595323365359,two_sided_student_t_0.95,20260608_1206_overfitting_sweep_stage1_rank2,False
